State_Name,District_Name,Crop_Year,Season,Crop,Area,Production,yield,N,P,K,pH,Average_Temperature,Jan,Feb,Mar,Apr,May,June,July,Aug,Sep,Oct,Nov,Dec
Andhra Pradesh,KRISHNA,2014,Kharif,Sugarcane,16719.0,1400898.0,83.79077696034452,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,1997,Kharif,Sugarcane,100.0,9900.0,99.0,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,1998,Whole Year,Sugarcane,200.0,15100.0,75.5,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,1999,Whole Year,Sugarcane,176.0,15620.0,88.75,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2000,Whole Year,Sugarcane,47.0,3379.0,71.8936170212766,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2001,Whole Year,Sugarcane,48.0,4175.0,86.97916666666667,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2002,Whole Year,Sugarcane,80.0,5906.0,73.825,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2003,Whole Year,Sugarcane,435.0,31537.0,72.49885057471265,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2004,Whole Year,Sugarcane,393.0,34395.0,87.51908396946565,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2005,Whole Year,Sugarcane,1817.0,175635.0,96.66208035222895,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2006,Whole Year,Sugarcane,2246.0,210675.0,93.80008904719502,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2007,Whole Year,Sugarcane,2000.0,143000.0,71.5,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2008,Whole Year,Sugarcane,1055.0,94785.0,89.8436018957346,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2009,Whole Year,Sugarcane,1406.0,116158.0,82.61593172119488,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2010,Whole Year,Sugarcane,1738.0,168912.0,97.18757192174914,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2011,Whole Year,Sugarcane,985.0,100261.0,101.78781725888324,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2012,Kharif,Sugarcane,1468.0,138519.0,94.35899182561307,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2013,Kharif,Sugarcane,751.0,80420.0,107.08388814913448,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,KURNOOL,2014,Kharif,Sugarcane,714.0,83391.0,116.79411764705884,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,1997,Kharif,Sugarcane,400.0,27200.0,68.0,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,1998,Whole Year,Sugarcane,300.0,22600.0,75.33333333333333,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,1999,Whole Year,Sugarcane,343.0,27265.0,79.48979591836735,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2000,Whole Year,Sugarcane,272.0,21836.0,80.27941176470588,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2001,Whole Year,Sugarcane,287.0,23462.0,81.74912891986062,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2002,Whole Year,Sugarcane,376.0,24440.0,65.0,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2003,Whole Year,Sugarcane,289.0,20521.0,71.00692041522491,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2004,Whole Year,Sugarcane,144.0,10717.0,74.42361111111111,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2005,Whole Year,Sugarcane,89.0,6404.0,71.95505617977528,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2006,Whole Year,Sugarcane,124.0,9854.0,79.46774193548387,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2008,Whole Year,Sugarcane,251.0,20080.0,80.0,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2009,Whole Year,Sugarcane,144.0,10656.0,74.0,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2010,Whole Year,Sugarcane,331.0,27142.0,82.0,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2011,Whole Year,Sugarcane,423.0,34263.0,81.0,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2012,Kharif,Sugarcane,661.0,50837.0,76.90922844175492,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2013,Kharif,Sugarcane,673.0,53132.0,78.9479940564636,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,PRAKASAM,2014,Kharif,Sugarcane,900.0,64800.0,72.0,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,1997,Kharif,Sugarcane,5700.0,446300.0,78.29824561403508,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,1998,Whole Year,Sugarcane,6100.0,546100.0,89.52459016393442,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,1999,Whole Year,Sugarcane,6562.0,614664.0,93.67022249314232,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2000,Whole Year,Sugarcane,7872.0,633231.0,80.44092987804878,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2001,Whole Year,Sugarcane,9842.0,869265.0,88.32198740093477,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2002,Whole Year,Sugarcane,6986.0,727885.0,104.19195533924992,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2003,Whole Year,Sugarcane,5694.0,547216.0,96.10396909027044,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2004,Whole Year,Sugarcane,5521.0,521917.0,94.5330556058685,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2005,Whole Year,Sugarcane,7790.0,732019.0,93.96906290115533,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2006,Whole Year,Sugarcane,10395.0,1189593.0,114.43896103896104,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2007,Whole Year,Sugarcane,10000.0,946000.0,94.6,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2008,Whole Year,Sugarcane,7825.0,687108.0,87.80932907348243,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2009,Whole Year,Sugarcane,4832.0,486932.0,100.77235099337749,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2010,Whole Year,Sugarcane,7172.0,658905.0,91.8718627997769,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2011,Whole Year,Sugarcane,9061.0,976456.0,107.76470588235294,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2012,Kharif,Sugarcane,9896.0,972280.0,98.24979789814066,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2013,Kharif,Sugarcane,7835.0,817711.0,104.36643267389915,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SPSR NELLORE,2014,Kharif,Sugarcane,4002.0,393918.0,98.4302848575712,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,1997,Kharif,Sugarcane,4900.0,341800.0,69.75510204081633,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,1998,Whole Year,Sugarcane,6900.0,478000.0,69.27536231884058,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,1999,Whole Year,Sugarcane,3956.0,320608.0,81.04347826086956,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2000,Whole Year,Sugarcane,2733.0,207156.0,75.7980241492865,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2001,Whole Year,Sugarcane,6631.0,540035.0,81.44095913135274,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2002,Whole Year,Sugarcane,3150.0,207251.0,65.79396825396826,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2003,Whole Year,Sugarcane,6835.0,487281.0,71.29202633504023,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2004,Whole Year,Sugarcane,9065.0,690146.0,76.1330391616106,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2005,Whole Year,Sugarcane,11004.0,801883.0,72.87195565249,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2006,Whole Year,Sugarcane,12171.0,926116.0,76.09202201955468,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2007,Whole Year,Sugarcane,11000.0,778000.0,70.72727272727273,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2008,Whole Year,Sugarcane,7139.0,548044.0,76.76761451183638,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2009,Whole Year,Sugarcane,4028.0,287640.0,71.41012909632572,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2010,Whole Year,Sugarcane,3176.0,180905.0,56.96001259445844,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2011,Whole Year,Sugarcane,7862.0,548950.0,69.82320020351055,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2012,Kharif,Sugarcane,6235.0,491606.0,78.84619085805934,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2013,Kharif,Sugarcane,5682.0,395814.0,69.6610348468849,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,SRIKAKULAM,2014,Kharif,Sugarcane,6378.0,435708.0,68.31420507996238,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,1997,Kharif,Sugarcane,40400.0,1637200.0,40.52475247524752,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,1998,Whole Year,Sugarcane,42300.0,1844300.0,43.60047281323877,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,1999,Whole Year,Sugarcane,42490.0,2352119.0,55.35700164744646,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2000,Whole Year,Sugarcane,42621.0,2589914.0,60.76614814293424,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2001,Whole Year,Sugarcane,36135.0,2167594.0,59.98599695585997,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2002,Whole Year,Sugarcane,44085.0,1588904.0,36.04182828626517,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2003,Whole Year,Sugarcane,38962.0,1984023.0,50.92200092397721,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2004,Whole Year,Sugarcane,41522.0,2119283.0,51.0400028900342,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2005,Whole Year,Sugarcane,41535.0,2043854.0,49.207993258697485,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2006,Whole Year,Sugarcane,42589.0,2491286.0,58.49599661884524,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2007,Whole Year,Sugarcane,41000.0,2554000.0,62.29268292682927,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2008,Whole Year,Sugarcane,38998.0,2201279.0,56.44594594594594,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2009,Whole Year,Sugarcane,40038.0,1845668.0,46.09790698836105,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2010,Whole Year,Sugarcane,38819.0,2221674.0,57.23161338519797,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2011,Whole Year,Sugarcane,37862.0,2152876.0,56.86112725159791,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2012,Kharif,Sugarcane,37322.0,2071560.0,55.50506403729704,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2013,Kharif,Sugarcane,37603.0,2103656.0,55.9438342685424,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VISAKHAPATANAM,2014,Kharif,Sugarcane,37535.0,1814054.0,48.329665645397625,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,1997,Kharif,Sugarcane,10000.0,601100.0,60.11,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,1998,Whole Year,Sugarcane,11600.0,720800.0,62.13793103448276,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,1999,Whole Year,Sugarcane,11231.0,793278.0,70.63289110497729,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2000,Whole Year,Sugarcane,10184.0,750054.0,73.65023566378633,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2001,Whole Year,Sugarcane,10614.0,732143.0,68.97899001319013,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2002,Whole Year,Sugarcane,13400.0,579550.0,43.25,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2003,Whole Year,Sugarcane,13501.0,668907.0,49.54499666691356,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2004,Whole Year,Sugarcane,15635.0,969636.0,62.01701311160857,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2005,Whole Year,Sugarcane,18077.0,893401.0,49.42197267245671,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2006,Whole Year,Sugarcane,20695.0,1141847.0,55.17501812031892,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2007,Whole Year,Sugarcane,22000.0,1246000.0,56.63636363636363,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2008,Whole Year,Sugarcane,15900.0,836945.0,52.63805031446541,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2009,Whole Year,Sugarcane,12077.0,614676.0,50.89641467251801,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2010,Whole Year,Sugarcane,15208.0,972574.0,63.951472908995264,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2011,Whole Year,Sugarcane,16185.0,1056677.0,65.2874266295953,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2012,Kharif,Sugarcane,16021.0,996737.0,62.214406092004246,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2013,Kharif,Sugarcane,16894.0,1062110.0,62.86906594057061,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,VIZIANAGARAM,2014,Kharif,Sugarcane,14463.0,875345.0,60.5230588397981,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,WEST GODAVARI,1997,Kharif,Sugarcane,27600.0,2156600.0,78.1376811594203,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,WEST GODAVARI,1998,Whole Year,Sugarcane,29000.0,2321300.0,80.04482758620689,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,WEST GODAVARI,1999,Whole Year,Sugarcane,30006.0,2892444.0,96.39552089582084,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,WEST GODAVARI,2000,Whole Year,Sugarcane,38177.0,2765821.0,72.44731120831915,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,WEST GODAVARI,2001,Whole Year,Sugarcane,32855.0,3070267.0,93.4490031958606,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
Andhra Pradesh,WEST GODAVARI,2002,Whole Year,Sugarcane,34992.0,2915988.0,83.33299039780522,78.0,45.0,22.0,6.8,28.175,24.3,26.2,29.0,31.3,33.5,31.3,29.2,28.4,28.1,27.1,25.5,24.2
